20466,Oaxaca,Santiago Ixtayutla
20467,Oaxaca,Santiago Jamiltepec
20469,Oaxaca,Santiago Juxtlahuaca
20472,Oaxaca,Santiago Laollaga
20482,Oaxaca,Santiago Pinotepa Nacional
20483,Oaxaca,Santiago Suchilquitongo
20489,Oaxaca,Santiago Tetepec
20492,Oaxaca,Santiago Tilantongo
20506,Oaxaca,Santo Domingo Albarradas
20509,Oaxaca,Santo Domingo de Morelos
20515,Oaxaca,Santo Domingo Tehuantepec
20530,Oaxaca,Santo Tomas Jalieza
20526,Oaxaca,Santos Reyes Nopala
20537,Oaxaca,Silacayoapam
20541,Oaxaca,Tanetze de Zaragoza
20551,Oaxaca,Tlacolula de Matamoros
20553,Oaxaca,Tlalixtac de Cabrera
20338,Oaxaca,Villa de Etla
20334,Oaxaca,Villa de Tututepec de Melchor Ocampo
20567,Oaxaca,Zapotitlan Lagunas
20570,Oaxaca,Zimatlan de alvarez
21001,Puebla,Acajete
21003,Puebla,Acatlan
21004,Puebla,Acatzingo
21015,Puebla,Amozoc
21019,Puebla,Atlixco
21047,Puebla,Chiautla
21048,Puebla,Chiautzingo
21049,Puebla,Chiconcuautla
21051,Puebla,Chietla
21052,Puebla,Chigmecatitlan
21033,Puebla,Cohuecan
21071,Puebla,Huauchinango
21085,Puebla,Izucar de Matamoros
21086,Puebla,Jalpan
21090,Puebla,Juan C. Bonilla
21103,Puebla,Nicolas Bravo
21999,Puebla,No especificado
21106,Puebla,Ocoyucan
21111,Puebla,Pantepec
21112,Puebla,Petlalcingo
21114,Puebla,Puebla
21115,Puebla,Quecholac
21119,Puebla,San Andres Cholula
21132,Puebla,San Martin Texmelucan
21134,Puebla,San Matias Tlalancaleca
21136,Puebla,San Miguel Xoxtla
21140,Puebla,San Pedro Cholula
21148,Puebla,Santa Isabel Cholula
21156,Puebla,Tehuacan
21164,Puebla,Tepeaca
21170,Puebla,Tepeyahualco
21174,Puebla,Teziutlan
21194,Puebla,Venustiano Carranza
21197,Puebla,Xicotepec
21201,Puebla,Xochiltepec
21213,Puebla,Zihuateutla
22001,Queretaro,Amealco de Bonfil
22006,Queretaro,Corregidora
22011,Queretaro,El Marques
22009,Queretaro,Jalpan de Serra
22014,Queretaro,Queretaro
22016,Queretaro,San Juan del Rio
22017,Queretaro,Tequisquiapan
22018,Queretaro,Toliman
23005,Quintana Roo,Benito Juarez
23001,Quintana Roo,Cozumel
23003,Quintana Roo,Isla Mujeres
23999,Quintana Roo,No especificado
23004,Quintana Roo,Othon P. Blanco
23008,Quintana Roo,Solidaridad
23009,Quintana Roo,Tulum
24003,San Luis Potosi,Aquismon
24010,San Luis Potosi,Ciudad del Maiz
24011,San Luis Potosi,Ciudad Fernandez
24013,San Luis Potosi,Ciudad Valles
24016,San Luis Potosi,ebano
24058,San Luis Potosi,El Naranjo
24017,San Luis Potosi,Guadalcazar
24020,San Luis Potosi,Matehuala
24021,San Luis Potosi,Mexquitic de Carmona
24024,San Luis Potosi,Rioverde
24028,San Luis Potosi,San Luis Potosi
24032,San Luis Potosi,Santa Maria del Rio
24035,San Luis Potosi,Soledad de Graciano Sanchez
24036,San Luis Potosi,Tamasopo
24037,San Luis Potosi,Tamazunchale
24039,San Luis Potosi,Tampamolon Corona
24040,San Luis Potosi,Tamuin
24012,San Luis Potosi,Tancanhuitz
24042,San Luis Potosi,Tanquian de Escobedo
24046,San Luis Potosi,Villa de Arriaga
24049,San Luis Potosi,Villa de Ramos
24050,San Luis Potosi,Villa de Reyes
24055,San Luis Potosi,Zaragoza
25001,Sinaloa,Ahome
25002,Sinaloa,Angostura
25003,Sinaloa,Badiraguato
25007,Sinaloa,Choix
25004,Sinaloa,Concordia
25005,Sinaloa,Cosala
25006,Sinaloa,Culiacan
25010,Sinaloa,El Fuerte
25008,Sinaloa,Elota
25009,Sinaloa,Escuinapa
25011,Sinaloa,Guasave
25012,Sinaloa,Mazatlan
25013,Sinaloa,Mocorito
25018,Sinaloa,Navolato
25999,Sinaloa,No especificado
25014,Sinaloa,Rosario
25015,Sinaloa,Salvador Alvarado
25016,Sinaloa,San Ignacio
25017,Sinaloa,Sinaloa
26002,Sonora,Agua Prieta
26003,Sonora,alamos
26004,Sonora,Altar
26006,Sonora,Arizpe
26007,Sonora,Atil
26009,Sonora,Bacanora
26012,Sonora,Bacum
26014,Sonora,Baviacora
26071,Sonora,Benito Juarez
26017,Sonora,Caborca
26018,Sonora,Cajeme
26019,Sonora,Cananea
26022,Sonora,Cucurpe
26024,Sonora,Divisaderos
26025,Sonora,Empalme
26026,Sonora,Etchojoa
26027,Sonora,Fronteras
26070,Sonora,General Plutarco Elias Calles
26029,Sonora,Guaymas
26030,Sonora,Hermosillo
26031,Sonora,Huachinera
26033,Sonora,Huatabampo
26035,Sonora,Imuris
26021,Sonora,La Colorada
26036,Sonora,Magdalena
26039,Sonora,Naco
26042,Sonora,Navojoa
26999,Sonora,No especificado
26043,Sonora,Nogales
26044,Sonora,Onavas
26047,Sonora,Pitiquito
26048,Sonora,Puerto Peñasco
26049,Sonora,Quiriego
26051,Sonora,Rosario
26052,Sonora,Sahuaripa
26072,Sonora,San Ignacio Rio Muerto
26055,Sonora,San Luis Rio Colorado
26058,Sonora,Santa Ana
26059,Sonora,Santa Cruz
26060,Sonora,Saric
26064,Sonora,Trincheras
26065,Sonora,Tubutama
26069,Sonora,Yecora
27001,Tabasco,Balancan
27002,Tabasco,Cardenas
27003,Tabasco,Centla
27004,Tabasco,Centro
27005,Tabasco,Comalcalco
27006,Tabasco,Cunduacan
27007,Tabasco,Emiliano Zapata
27008,Tabasco,Huimanguillo
27009,Tabasco,Jalapa
27010,Tabasco,Jalpa de Mendez
27012,Tabasco,Macuspana
27013,Tabasco,Nacajuca
27999,Tabasco,No especificado
27014,Tabasco,Paraiso
27017,Tabasco,Tenosique
28001,Tamaulipas,Abasolo
28003,Tamaulipas,Altamira
28005,Tamaulipas,Burgos
28007,Tamaulipas,Camargo
28008,Tamaulipas,Casas
28009,Tamaulipas,Ciudad Madero
28010,Tamaulipas,Cruillas
28021,Tamaulipas,El Mante
28012,Tamaulipas,Gonzalez
28013,Tamaulipas,Güemez
28014,Tamaulipas,Guerrero
28015,Tamaulipas,Gustavo Diaz Ordaz
28016,Tamaulipas,Hidalgo
28017,Tamaulipas,Jaumave
28018,Tamaulipas,Jimenez
28019,Tamaulipas,Llera
28022,Tamaulipas,Matamoros
28023,Tamaulipas,Mendez
28024,Tamaulipas,Mier
28025,Tamaulipas,Miguel Aleman
07999,Tamaulipas,No especificado
28027,Tamaulipas,Nuevo Laredo
28029,Tamaulipas,Ocampo
28030,Tamaulipas,Padilla
28032,Tamaulipas,Reynosa
28033,Tamaulipas,Rio Bravo
28035,Tamaulipas,San Fernando
28037,Tamaulipas,Soto la Marina
28038,Tamaulipas,Tampico
28040,Tamaulipas,Valle Hermoso
28041,Tamaulipas,Victoria
28043,Tamaulipas,Xicotencatl
29004,Tlaxcala,Atltzayanca
29007,Tlaxcala,El Carmen Tequexquitla
29015,Tlaxcala,Ixtacuixtla de Mariano Matamoros
29011,Tlaxcala,Muñoz de Domingo Arenas
29025,Tlaxcala,San Pablo del Monte
29033,Tlaxcala,Tlaxcala
29034,Tlaxcala,Tlaxco
30003,Veracruz,Acayucan
30006,Veracruz,Acultzingo
30204,Veracruz,Agua Dulce
30160,Veracruz,alamo Temapache
30010,Veracruz,Altotonga
30011,Veracruz,Alvarado
30012,Veracruz,Amatitlan
30014,Veracruz,Amatlan de los Reyes
30021,Veracruz,Atoyac
30023,Veracruz,Atzalan
30026,Veracruz,Banderilla
30028,Veracruz,Boca del Rio
30208,Veracruz,Carlos A. Carrillo
30031,Veracruz,Carrillo Puerto
30032,Veracruz,Catemaco
30055,Veracruz,Chalma
30038,Veracruz,Coatepec
30039,Veracruz,Coatzacoalcos
30044,Veracruz,Cordoba
30045,Veracruz,Cosamaloapan de Carpio
30047,Veracruz,Coscomatepec
30048,Veracruz,Cosoleacaque
30052,Veracruz,Cuichapa
30053,Veracruz,Cuitlahuac
30065,Veracruz,Emiliano Zapata
30066,Veracruz,Espinal
30071,Veracruz,Huatusco
30073,Veracruz,Hueyapan de Ocampo
30076,Veracruz,Ilamatlan
30077,Veracruz,Isla
30083,Veracruz,Ixhuatlan de Madero
30085,Veracruz,Ixtaczoquitlan
30086,Veracruz,Jalacingo
30088,Veracruz,Jalcomulco
30089,Veracruz,Jaltipan
30090,Veracruz,Jamapa
30091,Veracruz,Jesus Carranza
30169,Veracruz,Jose Azueta
30094,Veracruz,Juan Rodriguez Clara
30016,Veracruz,La Antigua
30127,Veracruz,La Perla
30061,Veracruz,Las Choapas
30132,Veracruz,Las Vigas de Ramirez
30097,Veracruz,Lerdo de Tejada
30098,Veracruz,Magdalena
30100,Veracruz,Manlio Fabio Altamirano
30102,Veracruz,Martinez de la Torre
30105,Veracruz,Medellin
30108,Veracruz,Minatitlan
30109,Veracruz,Misantla
30111,Veracruz,Moloacan
30206,Veracruz,Nanchital de Lazaro Cardenas del Rio
30999,Veracruz,No especificado
30119,Veracruz,Otatitlan
30123,Veracruz,Panuco
30124,Veracruz,Papantla
30125,Veracruz,Paso del Macho
30128,Veracruz,Perote
30130,Veracruz,Playa Vicente
30131,Veracruz,Poza Rica de Hidalgo
30133,Veracruz,Pueblo Viejo
30134,Veracruz,Puente Nacional
30140,Veracruz,San Andres Tenejapan
30141,Veracruz,San Andres Tuxtla
30142,Veracruz,San Juan Evangelista
30212,Veracruz,Santiago Sochiapan
30143,Veracruz,Santiago Tuxtla
30144,Veracruz,Sayula de Aleman
30145,Veracruz,Soconusco
30148,Veracruz,Soledad de Doblado
30151,Veracruz,Tamiahua
30152,Veracruz,Tampico Alto
30155,Veracruz,Tantoyuca
30161,Veracruz,Tempoal
30173,Veracruz,Tezonapa
30174,Veracruz,Tierra Blanca
30175,Veracruz,Tihuatlan
30176,Veracruz,Tlacojalpan
30178,Veracruz,Tlacotalpan
30181,Veracruz,Tlalixcoyan
30207,Veracruz,Tres Valles
30189,Veracruz,Tuxpan
30192,Veracruz,Vega de Alatorre
30193,Veracruz,Veracruz
30087,Veracruz,Xalapa
30196,Veracruz,Yanga
30200,Veracruz,Zentla
31050,Yucatan,Merida
31053,Yucatan,Muna
31102,Yucatan,Valladolid
32004,Zacatecas,Benito Juarez
32005,Zacatecas,Calera
32009,Zacatecas,Chalchihuites
32010,Zacatecas,Fresnillo
32014,Zacatecas,General Francisco R. Murguia
32017,Zacatecas,Guadalupe
32019,Zacatecas,Jalpa
32020,Zacatecas,Jerez
32022,Zacatecas,Juan Aldama
32028,Zacatecas,Mezquital del Oro
32034,Zacatecas,Nochistlan de Mejia
32037,Zacatecas,Panuco
32039,Zacatecas,Rio Grande
32042,Zacatecas,Sombrerete
32044,Zacatecas,Tabasco
32048,Zacatecas,Tlaltenango de Sanchez Roman
32057,Zacatecas,Trancoso
32011,Zacatecas,Trinidad Garcia de la Cadena
32049,Zacatecas,Valparaiso
32053,Zacatecas,Villa Gonzalez Ortega
32055,Zacatecas,Villanueva
32056,Zacatecas,Zacatecas
